first_name,last_name,phone,email,website,company
David,Martinez,(305) 555-6122,david.martinez4600@yahoo.com,https://www.soylentco.com,Soylent Co.
Thomas,Martin,068-555-8071,thomas.martin3794@yahoo.com,https://www.cyberdynecorp.com,Cyberdyne Corp.
Barbara,Martinez,(212) 555-8631,barbara.martinez8627@yahoo.com,https://www.hoolicorp.com,Hooli Corp.
Karen,Wilson,(512) 555-8268,karen.wilson3166@yahoo.com,https://www.wayneenterprisescorp.com,Wayne Enterprises Corp.
Elizabeth,Lopez,(650) 555-9385,elizabeth.lopez5211@yahoo.com,https://www.soylentcorp.com,Soylent Corp.
Charles,Smith,(212) 555-2589,charles.smith2711@yahoo.com,https://www.cyberdyneinc.com,Cyberdyne Inc.
Jessica,Moore,(415) 555-4083,jessica.moore2559@yahoo.com,https://www.hooliltd.com,Hooli Ltd.
Mary,Hernandez,(512) 555-7316,mary.hernandez8862@yahoo.com,https://www.starkindustriesco.com,Stark Industries Co.
Jessica,Gonzalez,(305) 555-8008,jessica.gonzalez4055@yahoo.com,https://www.tyrellcorp.com,Tyrell Corp.
Barbara,Brown,(650) 555-1977,barbara.brown9296@yahoo.com,https://www.oscorpcorp.com,Oscorp Corp.
Karen,Wilson,(512) 555-1679,karen.wilson9176@yahoo.com,https://www.cyberdyneltd.com,Cyberdyne Ltd.
Joseph,Jackson,(212) 555-5200,joseph.jackson2709@yahoo.com,https://www.starkindustriesco.com,Stark Industries Co.
Thomas,Thomas,(512) 555-4681,thomas.thomas1216@yahoo.com,https://www.oscorpcorp.com,Oscorp Corp.
